ID,response_value,name,composer,id,condition,reverse
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,0,expressiveness-reverse,bach,3,reversed,True
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,,affect-reverse,bach,4,reversed,True
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,0,coherence,bach,5,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,3,affect,bach,6,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,2,dynamism-reverse,bach,7,reversed,True
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,0,strangeness,bach,8,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,4,dynamism,bach,9,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,2,enjoyment,chopin,10,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,1,desire-to-own,chopin,11,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,0,expressiveness-reverse,chopin,0,reversed,True
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,3,coherence,chopin,1,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,4,expressiveness,chopin,2,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,2,affect,chopin,3,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,3,affect-reverse,chopin,4,reversed,True
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,3,dynamism,chopin,5,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,4,strangeness,chopin,6,reversed,False
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,1,strangeness-reverse,chopin,7,reversed,True
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,2,coherence-reverse,chopin,8,reversed,True
A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,1,dynamism-reverse,chopin,9,reversed,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,3,enjoyment,chopin,10,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,3,desire-to-own,chopin,11,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,2,dynamism-reverse,chopin,0,forward,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,2,dynamism,chopin,1,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,3,expressiveness,chopin,2,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,1,expressiveness-reverse,chopin,3,forward,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,2,strangeness-reverse,chopin,4,forward,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,3,coherence,chopin,5,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,3,affect,chopin,6,forward,False
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,2,affect-reverse,chopin,7,forward,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,0,coherence-reverse,chopin,8,forward,True
AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,1,strangeness,chopin,9,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,4,enjoyment,chopin,10,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,3,desire-to-own,chopin,11,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,4,dynamism-reverse,chopin,0,forward,True
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,3,expressiveness-reverse,chopin,1,forward,True
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,2,dynamism,chopin,2,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,3,coherence-reverse,chopin,3,forward,True
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,3,affect,chopin,4,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,4,strangeness,chopin,5,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,4,strangeness-reverse,chopin,6,forward,True
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,2,affect-reverse,chopin,7,forward,True
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,3,expressiveness,chopin,8,forward,False
A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,4,coherence,chopin,9,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,enjoyment,chopin,10,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,2,desire-to-own,chopin,11,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,coherence,chopin,0,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,expressiveness,chopin,1,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,0,coherence-reverse,chopin,2,forward,True
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,0,expressiveness-reverse,chopin,3,forward,True
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,2,affect-reverse,chopin,4,forward,True
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,strangeness-reverse,chopin,5,forward,True
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,dynamism,chopin,6,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,2,strangeness,chopin,7,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,3,affect,chopin,8,forward,False
A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,0,dynamism-reverse,chopin,9,forward,True
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,4,enjoyment,chopin,10,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,4,desire-to-own,chopin,11,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,3,dynamism,chopin,0,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,2,dynamism-reverse,chopin,1,forward,True
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,4,affect,chopin,2,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,4,coherence,chopin,3,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,0,coherence-reverse,chopin,4,forward,True
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,2,expressiveness,chopin,5,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,0,expressiveness-reverse,chopin,6,forward,True
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,1,strangeness-reverse,chopin,7,forward,True
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,0,strangeness,chopin,8,forward,False
A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,2,affect-reverse,chopin,9,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,1,enjoyment,bach,10,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,0,desire-to-own,bach,11,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,3,affect,bach,0,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,0,affect-reverse,bach,1,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,1,coherence-reverse,bach,2,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,1,dynamism-reverse,bach,3,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,0,expressiveness-reverse,bach,4,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,2,coherence,bach,5,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,4,strangeness-reverse,bach,6,forward,True
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,2,dynamism,bach,7,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,2,expressiveness,bach,8,forward,False
A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,0,strangeness,bach,9,forward,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,2,enjoyment,bach,10,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,1,desire-to-own,bach,11,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,3,expressiveness-reverse,bach,0,reversed,True
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,2,affect,bach,1,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,1,coherence-reverse,bach,2,reversed,True
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,2,dynamism,bach,3,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,1,expressiveness,bach,4,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,0,affect-reverse,bach,5,reversed,True
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,3,coherence,bach,6,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,3,strangeness-reverse,bach,7,reversed,True
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,0,strangeness,bach,8,reversed,False
A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,2,dynamism-reverse,bach,9,reversed,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,4,enjoyment,bach,10,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,3,desire-to-own,bach,11,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,0,strangeness,bach,0,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,2,strangeness-reverse,bach,1,scrambled,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,4,affect,bach,2,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,1,affect-reverse,bach,3,scrambled,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,2,dynamism,bach,4,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,4,expressiveness,bach,5,scrambled,False
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,0,coherence-reverse,bach,6,scrambled,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,3,dynamism-reverse,bach,7,scrambled,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,1,expressiveness-reverse,bach,8,scrambled,True
A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,4,coherence,bach,9,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,3,enjoyment,chopin,10,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,1,desire-to-own,chopin,11,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,3,coherence,chopin,0,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,2,dynamism-reverse,chopin,1,scrambled,True
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,2,strangeness,chopin,2,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,3,affect,chopin,3,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,3,dynamism,chopin,4,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,2,expressiveness-reverse,chopin,5,scrambled,True
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,2,strangeness-reverse,chopin,6,scrambled,True
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,3,expressiveness,chopin,7,scrambled,False
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,1,coherence-reverse,chopin,8,scrambled,True
A82EXY20JSZZ9:3BF51CHDTWM6DZASWU5G1S7VNND0HP,1,affect-reverse,chopin,9,scrambled,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,4,enjoyment,bach,10,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,3,desire-to-own,bach,11,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,0,expressiveness-reverse,bach,0,forward,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,2,affect,bach,1,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,4,affect-reverse,bach,2,forward,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,0,coherence-reverse,bach,3,forward,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,4,coherence,bach,4,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,4,expressiveness,bach,5,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,0,strangeness,bach,6,forward,False
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,3,strangeness-reverse,bach,7,forward,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,2,dynamism-reverse,bach,8,forward,True
A3MD34XEB4H6JF:3LWJHTCVCDYANWOLI2BVDDM0KCXFQ3,3,dynamism,bach,9,forward,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,1,enjoyment,chopin,10,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,0,desire-to-own,chopin,11,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,4,dynamism,chopin,0,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,3,strangeness,chopin,1,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,4,coherence-reverse,chopin,2,reversed,True
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,1,dynamism-reverse,chopin,3,reversed,True
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,1,coherence,chopin,4,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,0,expressiveness-reverse,chopin,5,reversed,True
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,1,affect,chopin,6,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,1,affect-reverse,chopin,7,reversed,True
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,3,expressiveness,chopin,8,reversed,False
ARTSG66V2MOJ6:3FTYUGLFSVXOWQRR74S2R2OOC3V5D6,0,strangeness-reverse,chopin,9,reversed,True
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,4,enjoyment,bach,10,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,3,desire-to-own,bach,11,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,0,strangeness,bach,0,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,0,expressiveness-reverse,bach,1,scrambled,True
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,4,affect,bach,2,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,1,dynamism,bach,3,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,3,coherence,bach,4,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,0,affect-reverse,bach,5,scrambled,True
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,2,dynamism-reverse,bach,6,scrambled,True
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,3,expressiveness,bach,7,scrambled,False
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,2,strangeness-reverse,bach,8,scrambled,True
A1K0S514CEY1UG:3300DTYQT3TIHIOPNRRPVV10ANQEQI,0,coherence-reverse,bach,9,scrambled,True
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,3,enjoyment,chopin,10,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,2,desire-to-own,chopin,11,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,2,dynamism,chopin,0,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,1,expressiveness-reverse,chopin,1,scrambled,True
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,2,dynamism-reverse,chopin,2,scrambled,True
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,3,affect,chopin,3,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,0,strangeness,chopin,4,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,3,expressiveness,chopin,5,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,0,affect-reverse,chopin,6,scrambled,True
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,3,coherence,chopin,7,scrambled,False
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,3,strangeness-reverse,chopin,8,scrambled,True
A3O5EU9QQV2OS1:3Z9WI9EOZ008QPHW0NFYKCM43XQKHC,0,coherence-reverse,chopin,9,scrambled,True
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,enjoyment,chopin,10,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,desire-to-own,chopin,11,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,coherence,chopin,0,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,2,affect,chopin,1,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,expressiveness,chopin,2,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,2,expressiveness-reverse,chopin,3,scrambled,True
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,3,strangeness,chopin,4,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,dynamism,chopin,5,scrambled,False
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,3,coherence-reverse,chopin,6,scrambled,True
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,0,strangeness-reverse,chopin,7,scrambled,True
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,1,affect-reverse,chopin,8,scrambled,True
A2GB0RI43KU4Z:3WJ1OXY92BS9L17HLS83DLQ9V26A88,2,dynamism-reverse,chopin,9,scrambled,True
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,3,enjoyment,chopin,10,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,3,desire-to-own,chopin,11,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,3,affect,chopin,0,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,2,coherence-reverse,chopin,1,scrambled,True
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,1,dynamism-reverse,chopin,2,scrambled,True
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,2,strangeness-reverse,chopin,3,scrambled,True
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,3,dynamism,chopin,4,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,1,expressiveness-reverse,chopin,5,scrambled,True
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,2,coherence,chopin,6,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,3,expressiveness,chopin,7,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,1,strangeness,chopin,8,scrambled,False
A1Y9VA9FKJLS5K:33OOO72IVIXGC0W384FPACCK9ICCT1,0,affect-reverse,chopin,9,scrambled,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,enjoyment,bach,10,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,desire-to-own,bach,11,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,4,dynamism,bach,0,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,dynamism-reverse,bach,1,forward,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,expressiveness-reverse,bach,2,forward,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,coherence-reverse,bach,3,forward,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,affect,bach,4,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,1,strangeness,bach,5,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,strangeness-reverse,bach,6,forward,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,0,affect-reverse,bach,7,forward,True
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,3,expressiveness,bach,8,forward,False
A1HIQZEC2ER7GS:37TD41K0AILFX0JOJ4AZ07GY7ZYCSC,2,coherence,bach,9,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,3,enjoyment,chopin,10,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,0,desire-to-own,chopin,11,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,1,dynamism-reverse,chopin,0,forward,True
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,3,strangeness-reverse,chopin,1,forward,True
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,0,expressiveness-reverse,chopin,2,forward,True
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,0,coherence-reverse,chopin,3,forward,True
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,0,affect-reverse,chopin,4,forward,True
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,3,expressiveness,chopin,5,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,4,dynamism,chopin,6,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,0,strangeness,chopin,7,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,3,coherence,chopin,8,forward,False
AD7CUW86FWEKT:3DBQWDE4Y7AXI2I4WY65N70ISJ45NL,2,affect,chopin,9,forward,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,4,enjoyment,chopin,10,scrambled,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,3,desire-to-own,chopin,11,scrambled,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,1,coherence-reverse,chopin,0,scrambled,True
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,1,strangeness-reverse,chopin,1,scrambled,True
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,2,dynamism,chopin,2,scrambled,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,1,strangeness,chopin,3,scrambled,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,3,coherence,chopin,4,scrambled,False
A3GPTSDDHJ2DBV:3IO1LGZLKA98YZVEVFRRXGONZJG86G,3,affect-reverse,chopin,5,scrambled,True
